31,3,0,0,0,3,0,0,5,0,4,1,1,3,3,0,0,0,0,2,2,0,0,0,0,0,-0.005000,1
35,3,1,0,1,1,0,0,3,0,5,1,0,2,1,0,0,1,0,1,1,0,0,0,0,0,-0.798000,1
46,3,0,0,1,0,0,0,6,2,0,1,1,1,0,0,0,1,1,0,0,0,1,4,0,0,-0.473000,1
32,2,0,0,2,0,0,0,6,1,1,0,0,4,3,0,0,1,0,3,0,1,1,0,5,0,-0.771000,1
28,5,0,1,1,1,0,0,2,1,0,2,2,3,3,0,0,0,0,5,0,1,0,5,4,0,-1.766000,1
36,3,0,0,3,3,0,0,4,1,0,2,1,1,1,0,0,1,2,0,1,0,1,5,4,4,-0.168000,1
27,4,1,0,1,0,0,0,2,1,3,1,0,2,1,0,0,0,2,1,1,1,0,0,0,0,-0.848000,1
25,3,0,0,2,1,1,0,0,1,1,2,4,3,4,0,0,1,3,2,0,1,0,4,4,0,-0.454000,1
33,3,0,0,1,1,0,0,4,1,1,1,2,2,6,0,0,1,1,1,1,0,0,4,4,0,-0.987000,1
29,3,0,0,1,0,0,0,1,1,4,1,1,5,1,0,0,1,2,3,2,1,0,4,4,5,-0.959000,1
25,3,0,1,1,1,0,0,2,1,5,0,4,5,1,0,0,0,2,0,1,0,0,0,0,4,-0.343000,1
35,5,0,0,1,3,0,1,3,1,1,2,1,3,6,2,1,0,1,3,2,0,0,4,4,5,-0.181000,1
33,3,0,1,0,0,0,0,2,2,2,3,1,2,0,0,0,0,1,0,1,0,0,0,0,0,-1.297000,1
33,2,0,1,1,2,0,0,3,2,2,1,0,0,1,0,0,0,3,1,4,2,0,5,4,0,-0.547000,1
34,5,0,0,1,3,0,0,3,0,2,1,0,0,1,0,0,1,3,1,3,0,0,0,0,5,-0.761000,1
36,2,0,0,2,2,1,0,2,3,1,1,0,2,0,0,0,1,2,0,0,2,0,5,4,4,0.035000,1
38,4,0,0,2,3,0,0,4,1,0,2,1,2,1,1,0,0,0,1,1,0,0,0,0,0,0.010000,1
36,5,0,0,2,0,0,0,9,1,0,1,2,0,3,0,0,1,0,3,1,0,1,5,4,0,0.533000,1
42,3,0,0,1,1,1,0,5,1,0,1,2,1,0,0,0,0,2,1,1,1,0,0,0,4,-0.048000,1
36,5,1,0,1,2,0,0,3,1,1,1,1,0,2,0,0,0,3,1,2,1,0,0,0,0,-0.404000,1
39,4,0,0,0,2,0,1,1,1,3,0,1,1,0,0,0,0,3,1,1,1,0,0,0,5,-0.231000,1
21,2,0,0,1,1,0,0,1,2,1,0,1,1,3,1,0,0,1,1,0,0,0,4,5,0,-1.368000,1
28,2,0,0,3,2,1,0,1,1,2,1,5,2,3,0,1,1,1,1,1,0,1,5,4,4,-0.095000,1
34,6,0,0,0,2,0,0,1,1,1,2,1,4,1,0,0,0,0,2,2,0,0,0,0,4,0.085000,1
32,2,0,0,2,1,0,0,3,4,5,2,2,4,1,0,0,1,2,2,0,1,0,4,4,0,-0.112000,1
34,3,0,0,1,1,0,0,3,2,0,2,1,2,3,0,0,0,0,0,1,0,1,0,0,0,-0.228000,1
34,2,0,0,2,3,0,0,4,0,1,2,3,3,2,0,0,1,1,1,0,0,0,4,0,4,0.109000,1
35,4,0,1,1,0,0,0,9,0,0,0,1,2,1,0,0,1,1,2,3,1,0,5,4,4,-0.427000,1
45,5,1,0,1,1,0,0,6,1,4,0,0,1,0,0,0,0,2,0,0,0,0,4,4,0,0.347000,1
28,1,0,0,2,2,0,0,4,2,2,2,2,2,3,1,0,1,0,1,1,2,0,6,5,0,0.211000,1
36,3,0,0,2,0,0,0,5,1,2,1,1,2,1,2,0,0,3,2,2,0,0,0,0,0,-0.779000,1
40,5,0,0,0,1,0,0,6,0,1,1,0,1,1,0,0,0,1,2,1,0,0,0,0,4,-0.558000,1
26,3,1,0,3,4,0,0,1,1,0,1,8,3,2,0,0,1,1,0,1,1,0,4,4,0,-0.011000,1
26,1,0,1,2,4,0,0,2,2,1,1,8,2,2,1,0,1,1,0,1,1,0,4,0,0,0.081000,1
21,2,0,0,2,2,0,0,4,1,3,0,7,3,3,0,0,0,0,2,1,0,1,4,4,4,-0.962000,1
23,1,0,0,2,2,0,0,4,1,3,0,6,3,3,0,0,1,0,2,1,1,1,4,0,4,0.063000,1
33,3,1,0,2,1,0,0,1,1,0,1,3,1,1,1,0,1,1,1,2,1,0,6,5,0,0.152000,1
35,1,0,0,2,2,0,0,1,1,0,1,1,3,1,0,0,2,3,0,0,1,0,6,6,4,-0.755000,1
31,2,0,0,2,0,0,0,0,3,0,1,1,1,0,0,0,1,3,0,2,1,0,5,4,0,-0.655000,1
36,1,0,1,2,1,0,1,3,4,1,3,1,3,1,0,0,0,1,2,1,1,0,4,5,5,-0.456000,1
29,4,0,0,2,2,0,0,5,1,3,1,2,2,0,1,0,0,0,3,2,0,0,5,6,5,0.657000,1
26,4,0,1,1,2,0,0,2,2,1,4,3,4,4,1,0,1,1,1,1,0,0,4,0,0,0.173000,1
36,4,0,0,1,2,0,0,3,0,1,0,3,1,4,0,0,1,0,1,1,1,0,5,4,0,-0.401000,1
36,4,0,0,0,1,0,0,3,2,1,3,1,1,1,0,0,0,3,2,2,0,0,0,0,0,-0.195000,1
32,3,0,0,2,2,0,0,3,1,1,1,1,1,3,0,0,1,0,2,1,1,0,5,4,0,-0.663000,1
37,3,1,0,2,1,0,0,1,1,0,0,4,2,2,1,0,1,1,1,3,0,1,4,4,0,0.327000,1
41,5,0,0,1,2,0,0,9,0,0,2,1,0,0,0,0,1,2,0,1,1,0,0,0,4,0.012000,1
43,4,0,0,1,1,0,0,6,0,0,0,0,0,0,1,0,0,3,0,2,1,0,0,0,4,0.070000,1
47,2,0,0,2,1,0,0,2,0,0,0,0,2,0,1,0,1,1,1,2,1,0,5,4,0,-0.302000,1
37,3,1,0,1,0,0,0,3,2,1,1,1,2,5,0,0,0,1,2,2,0,1,4,4,0,-0.703000,1
36,3,0,0,1,3,1,0,3,1,1,3,2,2,2,1,0,1,0,1,3,1,0,5,4,0,-0.013000,1
29,3,0,0,1,1,0,1,1,3,1,4,4,1,2,1,0,0,1,2,0,1,0,4,4,5,-0.166000,1
37,5,0,0,0,1,0,0,4,0,2,0,1,2,2,1,0,0,1,2,1,0,0,0,0,4,-0.697000,1
33,5,0,0,1,2,0,0,2,1,1,1,2,2,1,1,0,0,0,1,2,1,0,0,0,4,-0.262000,1
40,3,0,1,1,3,0,0,4,0,0,1,0,0,0,0,0,1,2,1,1,1,0,5,4,0,-0.102000,1
29,2,0,0,2,2,1,0,5,0,5,1,0,3,3,0,0,1,0,0,0,1,0,5,4,4,0.131000,1
35,4,0,0,2,3,0,0,2,1,0,2,3,2,1,0,0,1,3,2,1,0,1,5,4,0,-0.362000,1
49,5,0,0,0,1,0,0,6,0,0,0,0,0,1,0,0,0,2,1,2,0,0,0,0,0,-0.004000,1
34,3,0,0,1,0,0,0,5,0,3,1,0,2,2,0,0,0,0,2,0,0,1,0,0,4,0.020000,1
42,2,0,0,2,3,0,0,1,2,0,1,2,2,1,1,0,0,0,0,1,0,0,5,5,4,-0.334000,1
43,4,0,1,2,3,0,0,1,0,1,0,1,2,2,0,1,1,2,1,0,0,0,0,0,5,-0.124000,1
28,4,0,0,1,3,0,0,4,0,0,0,3,2,4,2,0,1,1,1,3,0,1,0,0,0,-0.581000,1
32,4,0,0,1,0,0,0,5,0,2,0,4,4,2,0,0,1,1,0,1,2,0,5,4,0,-1.080000,1
42,3,1,0,0,2,0,0,2,2,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0.301000,1
31,5,1,0,0,4,0,0,1,1,0,3,1,5,3,0,0,0,0,1,1,0,0,0,0,0,0.133000,1
30,4,0,0,2,1,0,0,5,0,4,0,2,3,3,0,0,1,3,0,0,1,0,4,0,0,-0.045000,1
28,4,0,0,2,2,0,0,5,1,2,2,2,3,6,1,0,0,2,0,1,1,0,4,0,4,-0.166000,1
31,5,0,1,2,0,0,0,0,0,3,1,1,0,2,1,0,1,2,0,1,1,0,4,0,4,-1.243000,1
39,2,0,0,2,2,0,0,2,0,1,2,0,0,2,0,0,0,2,2,0,0,0,4,5,0,0.230000,1
44,4,0,1,2,1,0,0,5,1,0,1,0,2,1,1,0,1,2,1,0,1,0,6,0,4,0.144000,1
28,4,0,0,1,2,0,0,1,1,1,2,3,3,2,0,0,0,2,3,1,0,0,4,0,0,-0.278000,1
34,4,0,0,1,1,0,0,2,0,0,0,3,1,2,0,0,1,1,1,1,0,0,4,0,0,-0.221000,1
13,1,0,0,2,2,1,0,0,1,3,2,2,1,9,0,0,1,0,2,0,0,0,5,5,0,-1.063000,1
26,4,0,0,1,1,1,0,4,0,1,0,2,2,3,1,0,0,1,2,0,0,1,0,0,0,-0.027000,1
26,1,0,0,2,6,0,0,0,2,3,2,0,4,4,0,0,0,2,1,1,0,0,0,4,5,0.173000,1
40,5,0,0,1,1,1,0,4,0,0,4,0,0,1,0,0,1,2,0,2,0,1,0,0,0,0.150000,1
38,2,0,0,2,2,0,0,6,1,1,0,3,1,0,0,0,1,2,2,1,2,0,5,5,4,-0.006000,1
28,4,0,0,2,1,0,0,4,1,2,1,4,2,2,0,0,1,1,3,2,0,0,5,4,4,-0.784000,1
35,1,0,1,2,2,0,0,1,1,2,3,1,2,3,0,0,1,1,2,3,1,0,6,6,4,-1.027000,1
31,5,0,1,1,3,0,0,2,0,1,0,1,2,6,0,0,0,3,2,0,1,0,4,0,4,-1.000000,1
40,2,1,0,1,3,0,0,1,2,0,2,0,2,1,0,0,1,1,2,1,1,0,5,5,5,-0.292000,1
25,1,0,0,2,3,0,0,1,5,4,2,2,4,1,0,0,0,0,1,1,1,0,4,4,0,-0.270000,1
33,4,1,0,0,2,0,1,4,1,3,2,1,2,0,0,0,0,0,0,1,0,1,0,0,5,-0.339000,1
28,5,0,0,0,4,0,0,5,0,1,1,2,0,4,0,0,0,0,1,0,0,1,0,0,4,-1.411000,1
34,3,0,0,2,0,0,0,2,0,1,2,3,3,1,0,0,1,0,1,2,0,0,4,0,0,-0.357000,1
24,5,1,0,1,0,0,0,3,0,2,2,1,2,3,0,0,0,2,2,0,1,0,0,0,0,-1.537000,1
36,4,1,0,2,3,0,0,3,1,0,1,0,3,3,0,0,1,2,1,1,1,0,4,4,0,-0.219000,1
40,4,0,0,1,2,0,0,8,0,1,1,1,1,4,0,0,1,1,1,1,0,1,0,4,4,-1.422000,1
35,4,1,0,1,3,0,0,3,2,0,4,0,0,1,1,0,0,2,0,2,0,0,4,5,0,-0.465000,1
32,3,1,0,1,0,0,0,1,2,0,1,2,0,2,1,1,0,1,0,1,1,0,4,4,4,0.134000,1
38,4,1,0,1,2,0,0,6,0,2,1,2,2,3,0,0,1,0,0,1,0,0,4,0,5,-0.438000,1
35,3,0,0,2,3,0,1,3,0,0,1,0,1,3,1,0,0,2,3,1,0,1,0,0,6,-0.281000,1
30,2,1,0,2,1,0,0,1,0,3,3,3,3,4,1,0,1,0,2,0,2,0,5,5,4,-1.060000,1
32,6,0,1,0,1,0,1,3,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,5,-0.589000,1
37,2,0,0,1,0,0,0,1,1,2,0,2,0,1,0,0,1,0,1,0,1,0,4,0,0,0.335000,1
46,3,0,0,1,1,0,0,4,2,0,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0.253000,1
32,3,0,0,3,2,0,0,2,2,3,0,0,2,4,0,0,1,1,1,1,0,1,5,4,0,-0.496000,1
26,5,0,1,1,1,1,0,1,0,3,0,0,3,1,0,0,1,2,2,1,0,0,0,0,0,0.322000,1
27,3,0,0,0,1,0,0,1,0,1,1,0,2,9,1,0,0,1,2,1,0,0,0,0,0,-0.408000,1
26,3,0,0,1,2,0,0,8,0,5,0,1,5,2,0,0,0,0,2,0,1,0,0,0,5,0.054000,1
34,3,0,0,2,1,0,0,1,2,1,1,1,1,1,0,0,1,1,3,1,0,1,5,4,4,-0.292000,1
31,1,0,1,2,5,0,0,1,3,0,1,2,2,2,1,0,1,3,0,3,1,0,5,5,4,-1.471000,1
37,5,0,0,1,3,0,0,1,1,0,2,1,2,4,1,0,1,1,1,3,0,1,4,0,0,-1.179000,1
28,4,0,1,0,4,0,1,2,3,1,2,1,2,3,1,0,0,1,3,0,0,0,0,0,6,-0.441000,1
44,4,1,0,1,3,0,1,8,1,1,1,1,1,1,1,0,0,3,1,0,0,1,0,0,5,-0.077000,1
40,2,0,0,2,1,0,1,7,0,0,1,2,3,1,0,0,0,1,0,2,0,0,4,4,6,-0.421000,1
38,3,0,0,2,1,0,0,1,0,1,3,1,1,1,0,0,0,0,0,1,0,0,4,5,0,-0.414000,1
36,4,0,0,1,1,0,0,4,1,0,1,1,3,0,0,0,1,1,0,0,1,0,5,4,0,-0.352000,1
33,3,0,1,2,3,0,0,2,2,3,1,0,3,1,1,1,0,2,2,1,1,0,4,4,0,-0.029000,1
37,2,0,0,1,1,0,0,4,0,0,1,1,1,6,0,0,0,1,1,3,0,0,5,5,0,-1.312000,1
21,4,0,0,1,4,0,0,1,0,1,1,4,5,9,2,0,1,0,1,1,0,1,0,0,4,-1.600000,1
28,2,0,0,1,3,0,0,1,0,0,0,3,3,3,0,0,1,1,3,1,0,0,4,4,4,-0.517000,1
36,5,1,0,0,1,1,0,8,0,3,1,1,2,2,0,0,0,1,1,0,0,1,0,0,4,0.108000,1
34,4,0,1,1,3,0,0,5,0,1,0,3,1,3,0,0,1,1,1,2,0,1,4,0,5,-0.100000,1
29,3,1,0,2,1,0,0,2,1,1,2,3,0,3,0,0,1,2,0,0,1,0,4,0,5,0.314000,1
26,3,0,1,2,2,0,0,1,3,2,1,3,3,1,1,0,1,0,2,4,1,0,5,4,0,-0.657000,1
28,1,0,0,2,0,1,0,5,2,3,0,2,2,2,0,0,1,0,1,0,1,0,5,4,0,-0.164000,1
37,6,0,0,1,3,0,0,4,0,1,1,1,1,1,1,0,0,1,0,3,0,1,0,0,0,-0.981000,1
26,2,0,0,2,2,1,0,1,1,6,0,4,3,2,0,1,1,1,1,1,1,0,5,4,0,0.583000,1
35,4,0,0,1,2,0,0,5,2,1,1,0,0,0,0,1,0,2,0,0,1,1,0,0,5,-0.277000,1
30,4,1,1,2,2,0,0,2,1,1,0,1,4,3,0,0,0,0,1,0,0,0,0,0,0,0.201000,1
34,4,0,0,1,3,0,0,0,0,0,0,0,0,2,2,0,0,2,0,1,0,0,0,0,0,-0.156000,1
23,1,0,1,2,1,0,0,2,2,3,0,2,2,8,1,0,1,0,3,1,0,0,4,0,4,-0.535000,1
32,4,0,0,2,2,0,0,2,0,2,2,2,1,1,0,0,1,1,1,0,0,0,0,0,0,-0.183000,1
34,5,1,0,1,1,0,0,3,1,2,2,2,4,1,1,0,0,0,3,0,1,0,0,0,4,0.065000,1
40,6,0,0,0,3,0,1,3,0,1,3,0,0,2,0,0,0,2,1,2,1,0,0,0,6,-0.330000,1
30,2,0,1,1,2,0,0,6,0,3,1,0,2,3,0,0,0,1,3,0,0,0,4,4,0,-0.236000,1
37,4,0,1,1,0,0,0,1,0,0,1,1,2,0,0,0,1,3,0,0,0,1,4,4,0,-0.373000,1
49,3,0,1,2,1,0,0,8,1,1,0,1,2,0,0,2,1,1,1,0,1,0,5,4,0,0.321000,1
18,1,1,0,2,0,0,0,1,1,3,0,2,2,0,0,0,1,0,1,1,0,1,4,0,0,-1.325000,1
17,2,0,0,1,0,0,0,1,1,3,0,2,2,0,0,0,0,0,0,1,0,0,4,5,0,-1.420000,1
32,4,1,1,1,3,0,0,2,1,0,1,1,3,0,0,0,0,1,1,2,0,0,0,0,4,-0.429000,1
41,3,0,0,1,2,0,0,8,1,2,0,0,1,0,0,0,1,1,2,1,1,1,5,5,5,0.012000,1
38,4,0,0,1,1,0,0,7,1,1,3,2,1,1,0,0,0,2,0,1,1,0,5,4,4,-0.127000,1
33,5,0,0,1,2,0,0,4,1,1,0,1,1,1,0,0,0,1,0,1,1,0,5,4,4,-0.838000,1
36,3,0,0,2,0,0,0,1,0,1,1,1,1,0,0,0,1,0,2,2,2,0,4,0,0,-0.523000,1
40,4,0,0,1,2,0,0,2,1,3,0,1,1,1,1,0,1,1,1,2,0,0,0,0,4,-0.067000,1
35,4,0,0,1,1,0,0,4,0,1,2,3,2,5,0,0,1,0,4,1,0,0,0,0,4,-0.711000,1
34,2,0,1,0,4,0,0,5,0,0,1,3,2,8,0,0,0,0,0,2,0,0,0,4,5,0.176000,1
36,2,0,0,1,1,0,0,7,0,0,1,2,2,4,0,0,1,0,2,2,0,0,4,0,5,0.285000,1
28,3,0,0,2,1,1,0,3,2,1,2,1,4,1,0,0,0,0,3,1,0,1,4,4,4,0.210000,1
38,5,0,0,1,4,0,0,3,0,2,0,1,3,3,1,0,0,0,0,2,0,1,0,0,4,-0.024000,1
41,4,0,0,1,3,0,0,4,0,0,1,1,1,0,1,0,1,0,2,1,1,0,4,4,0,0.131000,1
38,4,0,1,1,3,0,0,3,0,0,1,2,1,1,1,0,0,0,3,1,0,0,0,0,0,0.230000,1
35,4,0,0,1,2,0,0,2,0,1,0,3,1,2,0,0,1,0,2,3,0,1,0,0,0,-0.700000,1
28,5,0,0,1,2,0,0,3,1,3,3,2,2,0,1,0,0,0,0,1,0,0,0,0,0,-0.088000,1
20,3,0,0,1,3,0,0,0,0,0,0,3,4,3,1,0,1,2,1,2,1,0,0,4,0,-0.403000,1
22,1,1,0,2,3,0,0,0,0,0,1,3,4,3,0,0,0,2,1,2,0,0,4,5,5,-0.524000,1
30,1,0,0,2,2,0,0,6,1,1,0,4,0,2,0,0,1,1,0,1,1,1,4,0,4,-0.254000,1
25,2,0,0,2,3,0,1,3,1,1,1,3,4,2,0,0,1,1,2,0,1,0,4,4,6,-0.013000,1
24,3,0,0,1,3,0,0,0,1,0,1,2,5,10,1,0,1,0,1,0,0,0,4,0,5,-0.086000,1
27,2,0,0,1,1,0,0,2,0,1,0,3,3,5,1,0,1,1,2,0,0,0,4,0,0,-0.645000,1
25,2,0,0,2,2,0,0,0,2,2,2,2,2,1,0,0,1,0,1,2,0,0,5,0,4,-0.566000,1
21,1,0,0,1,1,0,0,5,1,4,1,1,1,3,0,0,0,0,2,0,0,0,4,4,0,-0.157000,1
24,1,0,0,2,3,0,0,1,2,2,1,1,3,3,0,0,1,0,1,0,0,0,5,0,4,-0.413000,1
28,4,0,0,2,1,1,0,3,2,2,1,3,5,3,0,0,1,2,2,1,0,0,5,4,0,-0.592000,1
32,3,0,0,1,2,0,0,2,2,3,1,1,2,2,0,0,0,1,2,1,1,0,4,0,4,-0.586000,1
39,4,0,0,1,3,0,1,7,0,3,1,1,1,0,0,0,0,2,0,0,0,0,0,0,5,-0.007000,1
41,4,0,1,1,1,0,0,6,1,3,0,1,5,2,0,0,0,2,1,1,0,1,0,0,0,-0.144000,1
43,4,0,0,1,0,1,0,5,0,1,0,0,1,0,0,0,0,2,0,4,1,0,0,4,5,0.335000,1
26,3,0,0,1,1,0,0,3,0,0,2,3,3,1,1,0,1,0,4,1,0,0,4,4,5,-0.468000,1
29,2,1,0,2,2,0,0,1,3,0,2,1,4,1,0,0,1,2,0,0,0,0,4,4,5,-0.454000,1
35,2,0,0,1,1,1,0,2,0,1,1,1,2,0,1,0,0,0,1,1,0,0,4,4,0,0.063000,1
46,3,0,0,1,2,0,0,4,0,1,1,0,0,0,1,0,1,1,2,0,0,0,4,4,5,-0.315000,1
36,4,0,0,1,3,1,1,2,2,1,2,2,0,5,0,0,0,0,0,0,0,0,4,4,5,-0.274000,1
34,2,1,0,1,2,0,0,1,2,0,3,0,1,3,0,0,0,1,2,0,1,0,5,4,5,-0.374000,1
19,3,0,0,3,3,0,0,0,1,2,2,5,4,3,0,0,1,0,3,0,0,0,5,4,0,-0.438000,1
34,3,1,0,0,2,0,0,3,0,2,1,3,3,4,1,1,0,1,2,1,0,0,0,0,0,0.091000,1
29,2,0,0,1,3,0,0,2,1,2,1,2,1,6,1,0,0,0,2,1,0,0,4,5,4,-0.129000,1
33,5,0,0,1,1,0,1,2,2,0,1,2,2,2,1,0,0,0,1,1,0,1,0,0,5,-0.928000,1
27,4,0,0,0,3,0,0,4,0,3,1,4,3,3,0,0,0,1,2,1,0,0,0,0,0,-0.054000,1
26,3,0,0,2,1,0,0,3,0,0,1,1,2,7,0,0,2,0,3,0,1,0,4,0,0,0.172000,1
24,2,0,0,0,2,0,0,1,0,1,2,2,1,4,0,0,0,2,1,3,1,0,4,4,0,-0.275000,1
37,5,0,0,1,3,0,0,2,1,1,1,1,1,0,0,0,1,2,1,3,0,1,4,0,4,-0.154000,1
30,3,0,1,1,4,0,0,0,0,0,1,2,2,3,0,0,0,1,2,2,0,0,0,0,0,0.423000,1
23,3,0,0,1,1,0,0,2,2,4,2,3,2,3,0,0,1,1,2,0,1,1,0,4,4,-0.438000,1
33,4,0,0,1,1,0,1,4,1,3,1,2,2,1,0,0,0,0,1,2,1,0,4,0,6,-0.208000,1
32,5,0,0,0,2,0,1,3,1,1,0,0,1,3,0,0,0,2,3,2,1,0,0,0,6,-1.122000,1
36,5,0,0,1,1,0,1,7,1,3,0,0,1,2,1,0,0,0,1,0,1,0,0,0,6,0.122000,1
38,4,1,0,1,0,0,0,3,1,5,1,1,2,0,0,0,1,2,1,2,1,0,5,4,0,-0.452000,1
39,4,0,0,1,1,0,1,4,1,2,1,0,1,1,0,0,0,5,1,2,1,0,4,0,5,-0.547000,1
31,3,1,0,2,2,0,0,2,2,2,2,2,0,2,0,0,1,2,1,1,0,1,4,4,0,-0.295000,1
38,3,0,0,1,0,0,0,5,1,0,1,1,1,3,0,0,1,1,2,1,0,1,4,4,0,-0.630000,1
37,2,0,0,2,1,0,0,3,0,0,3,1,0,1,0,0,1,2,2,0,1,0,4,4,0,-0.836000,1
42,3,0,0,1,0,0,0,3,1,1,1,0,1,2,0,0,1,4,2,1,0,1,4,4,0,-0.876000,1
38,3,0,0,1,0,0,0,2,3,2,2,0,2,0,0,0,0,0,1,0,1,0,4,0,0,-0.115000,1
39,5,0,0,0,2,0,1,3,0,1,4,0,1,1,0,0,0,2,1,0,1,0,0,0,6,-1.097000,1
37,3,0,0,2,2,0,0,5,1,1,1,1,3,1,0,1,1,1,2,0,0,1,0,4,4,-0.738000,1
32,2,0,0,1,1,0,0,3,1,0,1,5,2,3,0,0,1,0,2,2,1,0,4,4,4,0.490000,1
37,2,0,0,1,2,0,0,1,0,1,2,1,0,0,0,0,1,1,0,0,0,1,4,4,0,-0.657000,1
46,4,1,0,1,1,0,0,3,2,2,2,1,0,0,0,0,1,1,1,0,1,0,0,4,4,-0.153000,1
41,4,0,1,1,2,0,0,4,2,1,2,1,0,2,0,0,0,1,0,0,0,0,0,0,4,-0.591000,1
39,1,0,0,2,2,1,0,2,3,0,0,1,3,0,0,0,1,0,1,1,2,0,5,4,4,-0.185000,1
